symbol,exchange,date,adjusted close,option symbol,expiration,strike,call/put,style,ask,bid,mean price,iv,volume,open interest,stock price for iv,*,delta,vega,gamma,theta,rho
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00410000,01/18/2023,410,C,A,0.01,0,0,-1,979,7559,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00410000,01/18/2023,410,P,A,19.17,17.97,18.57,-1,50,9,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00411000,01/18/2023,411,C,A,0.01,0,0,-1,63,9109,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00411000,01/18/2023,411,P,A,20.17,18.97,19.57,-1,2,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00412000,01/18/2023,412,C,A,0.01,0,0,-1,39,1922,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00412000,01/18/2023,412,P,A,21.17,19.97,20.57,-1,0,16,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00413000,01/18/2023,413,C,A,0.01,0,0,-1,15,2075,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00413000,01/18/2023,413,P,A,22.17,20.97,21.57,-1,2,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00414000,01/18/2023,414,C,A,0.01,0,0,-1,1,1021,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00414000,01/18/2023,414,P,A,23.17,21.97,22.57,-1,6,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00415000,01/18/2023,415,C,A,0.01,0,0,-1,2,1171,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00415000,01/18/2023,415,P,A,24.17,22.97,23.57,-1,0,11,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00416000,01/18/2023,416,C,A,0.01,0,0,-1,1,384,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00416000,01/18/2023,416,P,A,25.17,23.97,24.57,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00417000,01/18/2023,417,C,A,0.01,0,0,-1,3,405,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00417000,01/18/2023,417,P,A,26.17,24.97,25.57,-1,4,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00418000,01/18/2023,418,C,A,0.01,0,0,-1,1,326,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00418000,01/18/2023,418,P,A,27.17,25.97,26.57,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00419000,01/18/2023,419,C,A,0.01,0,0,-1,3,283,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00419000,01/18/2023,419,P,A,28.17,26.97,27.57,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00420000,01/18/2023,420,C,A,0.01,0,0,-1,2,875,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00420000,01/18/2023,420,P,A,29.17,27.97,28.57,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00421000,01/18/2023,421,C,A,0.01,0,0,-1,1,40,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00421000,01/18/2023,421,P,A,30.17,28.97,29.57,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00422000,01/18/2023,422,C,A,0.01,0,0,-1,1,355,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00422000,01/18/2023,422,P,A,31.17,29.97,30.57,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00423000,01/18/2023,423,C,A,0.01,0,0,-1,1,282,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00423000,01/18/2023,423,P,A,32.17,30.97,31.57,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00424000,01/18/2023,424,C,A,0.01,0,0,-1,0,297,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00424000,01/18/2023,424,P,A,33.17,31.97,32.57,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00425000,01/18/2023,425,C,A,0.01,0,0,-1,0,57,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00425000,01/18/2023,425,P,A,34.17,32.97,33.57,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00426000,01/18/2023,426,C,A,0.01,0,0,-1,0,50,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00426000,01/18/2023,426,P,A,35.17,33.97,34.57,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00427000,01/18/2023,427,C,A,0.01,0,0,-1,0,156,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00427000,01/18/2023,427,P,A,36.17,34.97,35.57,-1,1,1,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00428000,01/18/2023,428,C,A,0.01,0,0,-1,0,248,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00428000,01/18/2023,428,P,A,37.17,35.97,36.57,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00429000,01/18/2023,429,C,A,0.01,0,0,-1,0,696,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00429000,01/18/2023,429,P,A,38.17,36.97,37.57,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00430000,01/18/2023,430,C,A,0.01,0,0,-1,0,700,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00430000,01/18/2023,430,P,A,39.17,37.97,38.57,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00431000,01/18/2023,431,C,A,0.01,0,0,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00431000,01/18/2023,431,P,A,40.17,38.97,39.57,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00432000,01/18/2023,432,C,A,0.01,0,0,-1,0,6,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00432000,01/18/2023,432,P,A,41.17,39.97,40.57,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00433000,01/18/2023,433,C,A,0.01,0,0,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00433000,01/18/2023,433,P,A,42.17,40.97,41.57,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00434000,01/18/2023,434,C,A,0.01,0,0,-1,0,3,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00434000,01/18/2023,434,P,A,43.17,41.97,42.57,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00435000,01/18/2023,435,C,A,0.01,0,0,-1,0,2,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00435000,01/18/2023,435,P,A,44.17,42.97,43.57,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00436000,01/18/2023,436,C,A,0.01,0,0,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00436000,01/18/2023,436,P,A,45.17,43.97,44.57,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00437000,01/18/2023,437,C,A,0.01,0,0,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00437000,01/18/2023,437,P,A,46.17,44.97,45.57,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00438000,01/18/2023,438,C,A,0.01,0,0,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00438000,01/18/2023,438,P,A,47.17,45.97,46.57,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00439000,01/18/2023,439,C,A,0.01,0,0,-1,0,327,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00439000,01/18/2023,439,P,A,48.17,46.97,47.57,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00440000,01/18/2023,440,C,A,0.01,0,0,-1,1,5,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00440000,01/18/2023,440,P,A,49.17,47.97,48.57,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00441000,01/18/2023,441,C,A,0.01,0,0,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00441000,01/18/2023,441,P,A,50.16,48.97,49.565,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00442000,01/18/2023,442,C,A,0.01,0,0,-1,0,1,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00442000,01/18/2023,442,P,A,51.17,49.97,50.57,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00443000,01/18/2023,443,C,A,0.01,0,0,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00443000,01/18/2023,443,P,A,52.17,50.97,51.57,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00444000,01/18/2023,444,C,A,0.01,0,0,-1,0,250,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00444000,01/18/2023,444,P,A,53.17,51.97,52.57,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00445000,01/18/2023,445,C,A,0.01,0,0,-1,1,22,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00445000,01/18/2023,445,P,A,54.17,52.97,53.57,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00446000,01/18/2023,446,C,A,0.01,0,0,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00446000,01/18/2023,446,P,A,55.17,53.97,54.57,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00447000,01/18/2023,447,C,A,0.01,0,0,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00447000,01/18/2023,447,P,A,56.17,54.97,55.57,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00448000,01/18/2023,448,C,A,0.01,0,0,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00448000,01/18/2023,448,P,A,57.17,55.97,56.57,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00449000,01/18/2023,449,C,A,0.01,0,0,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00449000,01/18/2023,449,P,A,58.17,56.97,57.57,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00450000,01/18/2023,450,C,A,0.01,0,0,-1,0,500,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00450000,01/18/2023,450,P,A,59.17,57.97,58.57,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00451000,01/18/2023,451,C,A,0.01,0,0,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00451000,01/18/2023,451,P,A,60.17,58.97,59.57,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00452000,01/18/2023,452,C,A,0.01,0,0,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00452000,01/18/2023,452,P,A,61.17,59.97,60.57,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00453000,01/18/2023,453,C,A,0.01,0,0,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00453000,01/18/2023,453,P,A,62.17,60.97,61.57,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00454000,01/18/2023,454,C,A,0.01,0,0,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00454000,01/18/2023,454,P,A,63.16,61.97,62.565,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00455000,01/18/2023,455,C,A,0.01,0,0,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00455000,01/18/2023,455,P,A,64.16,62.97,63.565,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118C00460000,01/18/2023,460,C,A,0.01,0,0,-1,2,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230118P00460000,01/18/2023,460,P,A,69.16,67.97,68.565,-1,0,0,391.45,,0,0,0,0,0
SPY,NYSEArca,01/18/2023,391.49,SPY   230119C00320000,01/19/2023,320,C,A,71.62,71.44,71.53,0.832747,0,0,391.45,*,0.999998,0.000002,0,-0.038285,0.008766
SPY,NYSEArca,01/18/2023,391.49,SPY   230119P00320000,01/19/2023,320,P,A,0.01,0,0,0.832747,0,49,391.45,*,-0.000002,0.000002,0,-0.000069,-0
SPY,NYSEArca,01/18/2023,391.49,SPY   230119C00330000,01/19/2023,330,C,A,61.63,61.44,61.535,0.832747,0,17,391.45,*,0.99996,0.000034,0.00001,-0.040844,0.00904
SPY,NYSEArca,01/18/2023,391.49,SPY   230119P00330000,01/19/2023,330,P,A,0.01,0,0,0.832747,0,664,391.45,*,-0.00004,0.000034,0.00001,-0.001434,-0
SPY,NYSEArca,01/18/2023,391.49,SPY   230119C00331000,01/19/2023,331,C,A,60.63,60.44,60.535,0.832747,0,0,391.45,*,0.999946,0.000045,0.000013,-0.04141,0.009067
SPY,NYSEArca,01/18/2023,391.49,SPY   230119P00331000,01/19/2023,331,P,A,0.01,0,0,0.832747,0,10,391.45,*,-0.000054,0.000045,0.000013,-0.001881,-0.000001
SPY,NYSEArca,01/18/2023,391.49,SPY   230119C00332000,01/19/2023,332,C,A,59.63,59.44,59.535,0.832747,0,0,391.45,*,0.999929,0.000059,0.000017,-0.042102,0.009094
SPY,NYSEArca,01/18/2023,391.49,SPY   230119P00332000,01/19/2023,332,P,A,0.01,0,0,0.832747,2,10,391.45,*,-0.000071,0.000059,0.000017,-0.002453,-0.000001
SPY,NYSEArca,01/18/2023,391.49,SPY   230119C00333000,01/19/2023,333,C,A,58.63,58.44,58.535,0.832747,0,0,391.45,*,0.999906,0.000077,0.000022,-0.04295,0.009121
SPY,NYSEArca,01/18/2023,391.49,SPY   230119P00333000,01/19/2023,333,P,A,0.01,0,0,0.832747,0,590,391.45,*,-0.000094,0.000077,0.000022,-0.003182,-0.000001
SPY,NYSEArca,01/18/2023,391.49,SPY   230119C00334000,01/19/2023,334,C,A,57.63,57.44,57.535,0.832747,0,0,391.45,*,0.999877,0.000099,0.000028,-0.043991,0.009148
SPY,NYSEArca,01/18/2023,391.49,SPY   230119P00334000,01/19/2023,334,P,A,0.01,0,0,0.832747,0,190,391.45,*,-0.000123,0.000099,0.000028,-0.004104,-0.000001
SPY,NYSEArca,01/18/2023,391.49,SPY   230119C00335000,01/19/2023,335,C,A,56.63,56.45,56.54,0.832747,0,0,391.45,*,0.999839,0.000127,0.000036,-0.045271,0.009175
SPY,NYSEArca,01/18/2023,391.49,SPY   230119P00335000,01/19/2023,335,P,A,0.01,0,0,0.832747,0,309,391.45,*,-0.000161,0.000127,0.000036,-0.005265,-0.000002
SPY,NYSEArca,01/18/2023,391.49,SPY   230119C00336000,01/19/2023,336,C,A,55.63,55.45,55.54,0.832747,0,0,391.45,*,0.999791,0.000162,0.000046,-0.046843,0.009202
SPY,NYSEArca,01/18/2023,391.49,SPY   230119P00336000,01/19/2023,336,P,A,0.01,0,0,0.832747,0,311,391.45,*,-0.000209,0.000162,0.000046,-0.006717,-0.000002
SPY,NYSEArca,01/18/2023,391.49,SPY   230119C00337000,01/19/2023,337,C,A,54.63,54.45,54.54,0.832747,0,0,391.45,*,0.999731,0.000205,0.000059,-0.04877,0.009229
SPY,NYSEArca,01/18/2023,391.49,SPY   230119P00337000,01/19/2023,337,P,A,0.01,0,0,0.832747,0,0,391.45,*,-0.000269,0.000205,0.000059,-0.008524,-0.000003
SPY,NYSEArca,01/18/2023,391.49,SPY   230119C00338000,01/19/2023,338,C,A,53.63,53.45,53.54,0.832747,0,0,391.45,*,0.999654,0.000259,0.000074,-0.051125,0.009255
SPY,NYSEArca,01/18/2023,391.49,SPY   230119P00338000,01/19/2023,338,P,A,0.01,0,0,0.832747,1,422,391.45,*,-0.000346,0.000259,0.000074,-0.01076,-0.000004
SPY,NYSEArca,01/18/2023,391.49,SPY   230119C00339000,01/19/2023,339,C,A,52.63,52.45,52.54,0.832747,0,0,391.45,*,0.999558,0.000325,0.000093,-0.053994,0.009282
SPY,NYSEArca,01/18/2023,391.49,SPY   230119P00339000,01/19/2023,339,P,A,0.01,0,0,0.832747,0,500,391.45,*,-0.000442,0.000325,0.000093,-0.01351,-0.000005
SPY,NYSEArca,01/18/2023,391.49,SPY   230119C00340000,01/19/2023,340,C,A,51.63,51.45,51.54,0.832747,0,0,391.45,*,0.999438,0.000406,0.000116,-0.057478,0.009308
SPY,NYSEArca,01/18/2023,391.49,SPY   230119P00340000,01/19/2023,340,P,A,0.01,0,0,0.832747,0,47,391.45,*,-0.000562,0.000406,0.000116,-0.016874,-0.000006
SPY,NYSEArca,01/18/2023,391.49,SPY   230119C00341000,01/19/2023,341,C,A,50.63,50.45,50.54,0.832747,0,0,391.45,*,0.999289,0.000504,0.000144,-0.06169,0.009334
SPY,NYSEArca,01/18/2023,391.49,SPY   230119P00341000,01/19/2023,341,P,A,0.01,0,0,0.832747,0,503,391.45,*,-0.000711,0.000504,0.000144,-0.020967,-0.000008
SPY,NYSEArca,01/18/2023,391.49,SPY   230119C00342000,01/19/2023,342,C,A,49.62,49.45,49.535,0.832747,0,0,391.45,*,0.999104,0.000624,0.000178,-0.066762,0.009359
SPY,NYSEArca,01/18/2023,391.49,SPY   230119P00342000,01/19/2023,342,P,A,0.01,0,0,0.832747,0,125,391.45,*,-0.000896,0.000624,0.000178,-0.025919,-0.00001
SPY,NYSEArca,01/18/2023,391.49,SPY   230119C00343000,01/19/2023,343,C,A,48.62,48.45,48.535,0.832747,0,0,391.45,*,0.998878,0.000767,0.000219,-0.072839,0.009384
SPY,NYSEArca,01/18/2023,391.49,SPY   230119P00343000,01/19/2023,343,P,A,0.01,0,0,0.832747,0,496,391.45,*,-0.001122,0.000767,0.000219,-0.031877,-0.000012
SPY,NYSEArca,01/18/2023,391.49,SPY   230119C00344000,01/19/2023,344,C,A,47.64,47.45,47.545,0.832747,0,0,391.45,*,0.998601,0.000938,0.000268,-0.080088,0.009408
SPY,NYSEArca,01/18/2023,391.49,SPY   230119P00344000,01/19/2023,344,P,A,0.01,0,0,0.832747,0,239,391.45,*,-0.001399,0.000938,0.000268,-0.039006,-0.000015
SPY,NYSEArca,01/18/2023,391.49,SPY   230119C00345000,01/19/2023,345,C,A,46.64,46.45,46.545,0.832747,0,0,391.45,*,0.998263,0.001143,0.000327,-0.088691,0.009432
SPY,NYSEArca,01/18/2023,391.49,SPY   230119P00345000,01/19/2023,345,P,A,0.01,0,0,0.832747,0,435,391.45,*,-0.001737,0.001143,0.000327,-0.04749,-0.000019
SPY,NYSEArca,01/18/2023,391.49,SPY   230119C00346000,01/19/2023,346,C,A,45.64,45.45,45.545,0.832747,0,0,391.45,*,0.997855,0.001384,0.000396,-0.098852,0.009455
SPY,NYSEArca,01/18/2023,391.49,SPY   230119P00346000,01/19/2023,346,P,A,0.01,0,0,0.832747,0,590,391.45,*,-0.002145,0.001384,0.000396,-0.057532,-0.000023
SPY,NYSEArca,01/18/2023,391.49,SPY   230119C00347000,01/19/2023,347,C,A,44.64,44.45,44.545,0.832747,0,0,391.45,*,0.997363,0.001669,0.000477,-0.110793,0.009477
SPY,NYSEArca,01/18/2023,391.49,SPY   230119P00347000,01/19/2023,347,P,A,0.01,0,0,0.832747,0,13,391.45,*,-0.002637,0.001669,0.000477,-0.069353,-0.000029
SPY,NYSEArca,01/18/2023,391.49,SPY   230119C00348000,01/19/2023,348,C,A,43.64,43.45,43.545,0.832747,0,0,391.45,*,0.996773,0.002002,0.000573,-0.124754,0.009498
SPY,NYSEArca,01/18/2023,391.49,SPY   230119P00348000,01/19/2023,348,P,A,0.01,0,0,0.832747,0,0,391.45,*,-0.003227,0.002002,0.000573,-0.083195,-0.000035
SPY,NYSEArca,01/18/2023,391.49,SPY   230119C00349000,01/19/2023,349,C,A,42.64,42.45,42.545,0.832747,0,0,391.45,*,0.996069,0.00239,0.000684,-0.140993,0.009518
SPY,NYSEArca,01/18/2023,391.49,SPY   230119P00349000,01/19/2023,349,P,A,0.01,0,0,0.832747,0,22,391.45,*,-0.003931,0.00239,0.000684,-0.099314,-0.000043
SPY,NYSEArca,01/18/2023,391.49,SPY   230119C00350000,01/19/2023,350,C,A,41.64,41.45,41.545,0.832747,3,1,391.45,*,0.995233,0.002839,0.000812,-0.159785,0.009536
SPY,NYSEArca,01/18/2023,391.49,SPY   230119P00350000,01/19/2023,350,P,A,0.01,0,0,0.832747,0,152,391.45,*,-0.004767,0.002839,0.000812,-0.117987,-0.000052
SPY,NYSEArca,01/18/2023,391.49,SPY   230119C00351000,01/19/2023,351,C,A,40.64,40.45,40.545,0.832747,0,0,391.45,*,0.994246,0.003357,0.00096,-0.181418,0.009553
SPY,NYSEArca,01/18/2023,391.49,SPY   230119P00351000,01/19/2023,351,P,A,0.01,0,0,0.832747,8,2,391.45,*,-0.005754,0.003357,0.00096,-0.139501,-0.000063
SPY,NYSEArca,01/18/2023,391.49,SPY   230119C00352000,01/19/2023,352,C,A,39.64,39.45,39.545,0.832747,600,0,391.45,*,0.993084,0.00395,0.00113,-0.206194,0.009567
SPY,NYSEArca,01/18/2023,391.49,SPY   230119P00352000,01/19/2023,352,P,A,0.01,0,0,0.832747,216,331,391.45,*,-0.006916,0.00395,0.00113,-0.164157,-0.000075
SPY,NYSEArca,01/18/2023,391.49,SPY   230119C00353000,01/19/2023,353,C,A,38.64,38.45,38.545,0.832747,0,0,391.45,*,0.991724,0.004627,0.001324,-0.234421,0.00958
SPY,NYSEArca,01/18/2023,391.49,SPY   230119P00353000,01/19/2023,353,P,A,0.02,0.01,0.015,0.832747,1276,182,391.45,*,-0.008276,0.004627,0.001324,-0.192265,-0.00009
SPY,NYSEArca,01/18/2023,391.49,SPY   230119C00354000,01/19/2023,354,C,A,37.64,37.46,37.55,0.832747,0,0,391.45,,0.99014,0.005394,0.001543,-0.266412,0.00959
SPY,NYSEArca,01/18/2023,391.49,SPY   230119P00354000,01/19/2023,354,P,A,0.02,0.01,0.015,0.832747,784,46,391.45,*,-0.00986,0.005394,0.001543,-0.224136,-0.000107
SPY,NYSEArca,01/18/2023,391.49,SPY   230119C00355000,01/19/2023,355,C,A,36.64,36.46,36.55,0.812017,0,0,391.45,,0.989928,0.005495,0.001612,-0.265018,0.009615
SPY,NYSEArca,01/18/2023,391.49,SPY   230119P00355000,01/19/2023,355,P,A,0.02,0.01,0.015,0.812017,56,31,391.45,*,-0.010072,0.005495,0.001612,-0.222623,-0.00011
SPY,NYSEArca,01/18/2023,391.49,SPY   230119C00356000,01/19/2023,356,C,A,35.64,35.46,35.55,0.7913,0,0,391.45,,0.989707,0.0056,0.001686,-0.263598,0.00964
SPY,NYSEArca,01/18/2023,391.49,SPY   230119P00356000,01/19/2023,356,P,A,0.02,0.01,0.015,0.7913,813,6,391.45,*,-0.010293,0.0056,0.001686,-0.221084,-0.000112
SPY,NYSEArca,01/18/2023,391.49,SPY   230119C00357000,01/19/2023,357,C,A,34.64,34.46,34.55,0.770593,0,0,391.45,,0.989475,0.00571,0.001765,-0.262151,0.009665
SPY,NYSEArca,01/18/2023,391.49,SPY   230119P00357000,01/19/2023,357,P,A,0.02,0.01,0.015,0.770593,101,41,391.45,*,-0.010525,0.00571,0.001765,-0.219517,-0.000114
SPY,NYSEArca,01/18/2023,391.49,SPY   230119C00358000,01/19/2023,358,C,A,33.63,33.46,33.545,0.741042,0,0,391.45,,0.989974,0.005473,0.001759,-0.245073,0.009698
SPY,NYSEArca,01/18/2023,391.49,SPY   230119P00358000,01/19/2023,358,P,A,0.02,0.01,0.015,0.741042,70,223,391.45,*,-0.010026,0.005473,0.001759,-0.20232,-0.000109
SPY,NYSEArca,01/18/2023,391.49,SPY   230119C00359000,01/19/2023,359,C,A,32.65,32.46,32.555,0.737376,0,0,391.45,,0.988227,0.006294,0.002033,-0.274377,0.009706
SPY,NYSEArca,01/18/2023,391.49,SPY   230119P00359000,01/19/2023,359,P,A,0.02,0.01,0.015,0.737376,16,29,391.45,*,-0.011773,0.006294,0.002033,-0.231504,-0.000128
SPY,NYSEArca,01/18/2023,391.49,SPY   230119C00360000,01/19/2023,360,C,A,31.65,31.46,31.555,0.716519,2,6,391.45,,0.987937,0.006429,0.002137,-0.272738,0.009731
SPY,NYSEArca,01/18/2023,391.49,SPY   230119P00360000,01/19/2023,360,P,A,0.02,0.01,0.015,0.716519,344,640,391.45,*,-0.012063,0.006429,0.002137,-0.229746,-0.000131
SPY,NYSEArca,01/18/2023,391.49,SPY   230119C00361000,01/19/2023,361,C,A,30.65,30.46,30.555,0.695661,1,1,391.45,,0.98763,0.00657,0.00225,-0.271061,0.009755
SPY,NYSEArca,01/18/2023,391.49,SPY   230119P00361000,01/19/2023,361,P,A,0.02,0.01,0.015,0.695661,586,124,391.45,*,-0.01237,0.00657,0.00225,-0.227949,-0.000134
SPY,NYSEArca,01/18/2023,391.49,SPY   230119C00362000,01/19/2023,362,C,A,29.65,29.46,29.555,0.674802,0,0,391.45,,0.987305,0.006719,0.002372,-0.269343,0.009779
